WSJID,OrderedID,Relation,Conn1Sense1,Conn1Sense2,Conn1,Conn2Sense1,Conn2Sense2,Conn2,PDTB_Arg1Begin,PDTB_Arg1End,PDTB_Arg2Begin,PDTB_Arg2End,PDTB_Arg1SpansNo,PDTB_Arg2SpansNo,PDTB_ArgOverlap,RST_Arg1IsRelation,RST_Arg1Span,RST_Arg1Diff,RST_Arg1Begin,RST_Arg1End,RST_Arg2IsRelation,RST_Arg2Span,RST_Arg2Diff,RST_Arg2Begin,RST_Arg2End,RST_RelationSpan,ExtraSpans,Sats,Nucs,arg1Sats,arg1Nucs,arg2Sats,arg2Nucs,RST_RelationName,revise,strictRevise,multiNucleiEncounters,multiNucleiRoot,attrEncounters,attrRoot,problemTraversing,sameunitTreatment,pdtbRelAttribution
1142,34,Implicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,3834,3871,3873,3966,1,1,FALSE,FALSE,79,1,3834,3872,FALSE,80,1,3873,3967,79 87,7,0,2,0,0,0,2,result,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1142,35,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,3873,3966,3990,4087,1,1,FALSE,FALSE,80,1,3873,3967,FALSE,82,1,3990,4088,80 82,1,0,1,0,0,0,1,result,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1142,36,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,4091,4273,4275,4356,1,1,FALSE,TRUE,83 85,1,4091,4274,TRUE,86 87,1,4275,4357,83 87,0,0,0,0,0,0,0,enablement,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1142,37,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,4108,4184,4190,4273,1,1,FALSE,FALSE,84,1,4108,4185,FALSE,85,5,4186,4274,84 85,0,0,0,0,0,0,0,circumstance,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1142,38,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,4360,4403,4405,4505,1,1,FALSE,FALSE,88,1,4360,4404,FALSE,89,1,4405,4506,88 89,0,0,0,0,0,0,0,result,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1142,39,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,4509,4640,4642,4850,1,1,FALSE,TRUE,90 91,1,4509,4641,TRUE,92 95,28,4642,4878,90 95,0,0,0,0,0,0,0,result,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1142,40,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,4642,4850,4852,4877,1,1,FALSE,TRUE,92 95,28,4642,4878,FALSE,95,1,4852,4878,92 95,-1,-1,-1,0,0,0,0,attribution,TRUE,TRUE,0,FALSE,0,TRUE,FALSE,FALSE,EMPTY
1142,41,Implicit,Expansion.Restatement.Specification, EMPTY,specifically,EMPTY,EMPTY,EMPTY,4881,5017,5019,5224,1,1,FALSE,FALSE,96,1,4881,5018,TRUE,97 101,84,5019,5308,96 101,0,0,0,0,0,0,0,result,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1142,42,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,5019,5224,5226,5307,1,1,FALSE,TRUE,97 101,84,5019,5308,TRUE,100 101,1,5226,5308,97 101,-2,-1,-1,0,0,0,0,List,TRUE,TRUE,0,TRUE,1,FALSE,FALSE,FALSE,EMPTY
1142,43,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,5019,5072,5119,5224,1,1,FALSE,FALSE,97,1,5019,5073,FALSE,99,1,5119,5225,97 101,3,0,2,0,0,0,2,List,FALSE,FALSE,0,TRUE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1142,44,Implicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,5311,5352,5371,5477,1,1,FALSE,FALSE,102,1,5311,5353,TRUE,104 106,1,5371,5478,102 106,1,0,1,0,0,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,0,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,9,92,98,223,1,1,FALSE,FALSE,1,1,9,93,TRUE,2 4,5,94,224,1 4,0,0,0,0,0,0,0,TextualOrganization,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,EMPTY
1143,1,Explicit,Contingency.Cause.Result, EMPTY,thus,EMPTY,EMPTY,EMPTY,231,319,348,412,1,1,FALSE,TRUE,5 6,6,227,321,FALSE,8,8,342,414,5 8,1,0,1,0,1,0,0,interpretation-n,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1143,2,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,343,412,415,579,1,1,FALSE,FALSE,8,3,342,414,FALSE,9,1,415,580,5 9,3,0,1,0,1,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1143,3,Implicit,Expansion.Conjunction, EMPTY,so,EMPTY,EMPTY,EMPTY,1258,1396,1398,1450,1,1,FALSE,TRUE,22 25,1,1258,1397,FALSE,26,1,1398,1451,22 26,0,0,0,0,0,0,0,hypothetical,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,4,Explicit,Temporal.Asynchronous.Succession, EMPTY,after,EMPTY,EMPTY,EMPTY,1258,1350,1369,1396,1,1,FALSE,TRUE,22 25,47,1258,1397,FALSE,25,18,1352,1397,22 25,-1,-1,-1,0,0,0,0,Same-Unit,TRUE,TRUE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,5,NoRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,1398,1450,1452,1542,1,1,FALSE,FALSE,26,1,1398,1451,TRUE,27 28,1,1452,1543,1 33,30,1,2,1,1,0,1,circumstance,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1143,6,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,1452,1542,1630,1695,1,1,FALSE,TRUE,27 28,1,1452,1543,TRUE,30 31,1,1630,1696,27 33,3,1,1,0,0,1,1,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,7,Explicit,Temporal.Synchrony, EMPTY,as,EMPTY,EMPTY,EMPTY,1630,1695,1547,1628,1,1,FALSE,TRUE,30 31,1,1630,1696,FALSE,29,4,1544,1629,29 31,0,0,0,0,0,0,0,circumstance,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,8,Explicit,Contingency.Cause.Result, EMPTY,so,EMPTY,EMPTY,EMPTY,1630,1695,1700,1786,1,1,FALSE,TRUE,30 31,1,1630,1696,TRUE,32 33,4,1697,1787,29 33,1,0,1,0,1,0,0,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,9,Implicit,Comparison.Contrast, EMPTY,instead,EMPTY,EMPTY,EMPTY,1790,1805,1807,1915,1,1,FALSE,FALSE,34,1,1790,1806,TRUE,35 36,1,1807,1916,1 36,33,0,1,0,1,0,0,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,10,Implicit,Expansion.Instantiation, EMPTY,for instance,EMPTY,EMPTY,EMPTY,1807,1915,1917,2186,1,1,FALSE,TRUE,35 36,1,1807,1916,TRUE,37 39,1,1917,2187,1 39,34,1,0,1,0,0,0,problem-solution-n,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,11,Explicit,Contingency.Condition.Factual present, EMPTY,if,EMPTY,EMPTY,EMPTY,1843,1915,1810,1841,1,1,FALSE,FALSE,36,1,1843,1916,FALSE,35,4,1807,1842,35 36,0,0,0,0,0,0,0,condition,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,12,Implicit,Contingency.Cause.Result, EMPTY,thus,EMPTY,EMPTY,EMPTY,2190,2317,2384,2516,1,2,FALSE,FALSE,40,66,2190,2383,TRUE,41 43,1,2384,2517,40 46,3,0,1,0,0,0,1,evidence,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,13,Explicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,2384,2516,2518,2721,1,2,FALSE,TRUE,41 43,1,2384,2517,TRUE,44 46,1,2518,2722,41 46,0,0,0,0,0,0,0,List,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,14,Explicit,Comparison.Contrast, EMPTY,though,EMPTY,EMPTY,EMPTY,2384,2516,2447,2480,2,1,TRUE,TRUE,41 43,1,2384,2517,FALSE,42,8,2440,2481,42 43,-2,-1,-1,0,0,0,0,antithesis-e,TRUE,TRUE,0,FALSE,0,FALSE,FALSE,TRUE,Comm::Wr::Null
1143,15,Implicit,Comparison.Contrast, EMPTY,however,EMPTY,EMPTY,EMPTY,2725,2898,2900,3024,1,1,FALSE,TRUE,47 49,1,2725,2899,TRUE,50 52,1,2900,3025,47 56,4,0,1,0,0,0,1,antithesis,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,16,Explicit,Contingency.Cause.Reason, EMPTY,since,EMPTY,EMPTY,EMPTY,2802,2898,2731,2800,1,1,FALSE,TRUE,48 49,1,2802,2899,FALSE,47,7,2725,2801,47 49,0,0,0,0,0,0,0,conclusion,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,17,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,2900,3024,3030,3304,1,1,FALSE,TRUE,50 52,1,2900,3025,TRUE,53 56,5,3026,3305,50 56,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,18,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,3308,3483,3485,3755,1,1,FALSE,TRUE,57 60,1,3308,3484,TRUE,61 67,2,3485,3757,57 67,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1143,19,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,3760,3779,3785,3908,1,1,FALSE,FALSE,68,1,3760,3780,TRUE,69 70,5,3781,3909,68 70,0,0,0,0,0,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,20,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,3781,3908,3910,4022,1,1,FALSE,TRUE,69 70,1,3781,3909,FALSE,71,1,3910,4023,47 71,22,2,1,2,1,0,0,interpretation-n,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,21,Implicit,Comparison.Contrast, EMPTY,even though,EMPTY,EMPTY,EMPTY,4026,4121,4123,4267,1,1,FALSE,FALSE,72,1,4026,4122,TRUE,73 74,1,4123,4268,72 74,0,0,0,0,0,0,0,background,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,22,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,4123,4267,4273,4385,1,1,FALSE,TRUE,73 74,1,4123,4268,TRUE,75 76,5,4269,4386,72 76,1,1,0,1,0,0,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,23,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,4269,4322,4328,4385,1,1,FALSE,FALSE,75,1,4269,4323,FALSE,76,5,4324,4386,75 76,0,0,0,0,0,0,0,List,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,24,Implicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,4389,4641,4643,4783,1,1,FALSE,TRUE,77 81,1,4389,4642,TRUE,82 84,1,4643,4784,77 84,0,0,0,0,0,0,0,evaluation-s,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,25,Explicit,Expansion.Alternative, EMPTY,alternatively,EMPTY,EMPTY,EMPTY,4446,4526,4527,4641,1,2,FALSE,TRUE,78 79,0,4446,4526,TRUE,80 81,1,4527,4642,78 81,0,0,0,0,0,0,0,Disjunction,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1143,26,Explicit,Temporal.Asynchronous.Precedence, EMPTY,until,EMPTY,EMPTY,EMPTY,4663,4783,4649,4661,1,1,FALSE,TRUE,83 84,1,4663,4784,FALSE,82,7,4643,4662,82 84,0,0,0,0,0,0,0,condition,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,0,Implicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,277,374,384,427,1,1,FALSE,TRUE,6 7,1,277,375,FALSE,9,1,384,428,1 9,6,1,2,1,1,0,1,means,FALSE,TRUE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,1,Implicit,Expansion.Restatement.Specification, EMPTY,in particular,EMPTY,EMPTY,EMPTY,477,549,552,615,1,1,FALSE,TRUE,11 12,1,477,550,FALSE,13,3,551,617,10 16,4,0,3,0,1,0,2,explanation-argumentative,FALSE,FALSE,0,FALSE,2,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,2,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,477,517,522,549,1,1,FALSE,FALSE,11,0,477,517,FALSE,12,5,518,550,11 12,0,0,0,0,0,0,0,antithesis,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1144,3,Implicit,Expansion.Restatement.Specification, EMPTY,specifically,EMPTY,EMPTY,EMPTY,552,615,647,720,1,1,FALSE,FALSE,13,3,551,617,TRUE,15 16,3,646,722,13 16,1,0,1,0,1,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,Comm::Ot::Null
1144,4,Explicit,Expansion.Conjunction, EMPTY,also,EMPTY,EMPTY,EMPTY,725,968,970,1045,2,2,FALSE,TRUE,17 21,1,725,969,FALSE,22,1,970,1046,17 22,0,0,0,0,0,0,0,List,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,5,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,1241,1382,1388,1467,1,1,FALSE,TRUE,25 27,1,1241,1383,TRUE,28 31,186,1384,1649,25 33,2,0,1,0,0,0,1,Contrast,FALSE,FALSE,1,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,6,Implicit,Contingency.Cause.Reason, EMPTY,because,EMPTY,EMPTY,EMPTY,1436,1467,1469,1648,1,1,FALSE,FALSE,29,1,1436,1468,TRUE,30 31,1,1469,1649,29 31,0,0,0,0,0,0,0,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,7,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,1469,1648,1650,1788,1,1,FALSE,TRUE,30 31,1,1469,1649,TRUE,32 33,1,1650,1789,28 33,2,1,1,1,1,0,0,Problem-Solution,FALSE,TRUE,1,TRUE,0,FALSE,FALSE,FALSE,EMPTY
1144,8,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,1469,1534,1539,1648,1,1,FALSE,FALSE,30,0,1469,1534,FALSE,31,5,1535,1649,30 31,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,9,Explicit,Contingency.Cause.Reason, EMPTY,since,EMPTY,EMPTY,EMPTY,1737,1788,1656,1735,1,1,FALSE,FALSE,33,1,1737,1789,FALSE,32,7,1650,1736,32 33,0,0,0,0,0,0,0,circumstance,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,10,Implicit,Comparison.Contrast, EMPTY,however,EMPTY,EMPTY,EMPTY,1792,1980,1983,2046,1,1,FALSE,TRUE,34 36,2,1792,1982,FALSE,37,1,1983,2047,34 40,3,0,1,0,0,0,1,elaboration-additional,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,11,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,1983,2046,2052,2148,1,1,FALSE,FALSE,37,1,1983,2047,TRUE,38 40,5,2048,2149,37 40,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1144,12,Explicit,Comparison.Contrast, EMPTY,although,EMPTY,EMPTY,EMPTY,2060,2101,2113,2148,1,1,FALSE,FALSE,39,2,2060,2103,FALSE,40,10,2104,2149,39 40,0,0,0,0,0,0,0,concession,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1144,13,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,2166,2232,2238,2302,1,1,FALSE,TRUE,42 45,1,2166,2233,TRUE,46 47,5,2234,2303,42 47,0,0,0,0,0,0,0,List,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Ot::Null
1145,0,Implicit,Comparison.Contrast, EMPTY,however,EMPTY,EMPTY,EMPTY,431,536,538,623,1,1,FALSE,TRUE,8 11,1,431,537,FALSE,12,8,538,631,8 13,1,0,1,0,0,0,1,List,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,1,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,538,682,684,772,1,1,FALSE,TRUE,12 13,1,538,683,TRUE,14 15,1,684,773,8 15,4,0,1,0,1,0,0,elaboration-additional,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1145,2,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,684,712,718,772,1,1,FALSE,FALSE,14,1,684,713,FALSE,15,5,714,773,14 15,0,0,0,0,0,0,0,antithesis,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,3,Explicit,Expansion.Conjunction, EMPTY,in addition,EMPTY,EMPTY,EMPTY,776,1466,1570,1685,2,1,FALSE,TRUE,16 32,318,776,1784,TRUE,30 31,14,1557,1686,16 32,-2,-1,-1,0,0,0,0,elaboration-additional,TRUE,TRUE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,4,Implicit,Expansion.Conjunction, EMPTY,further,EMPTY,EMPTY,EMPTY,776,914,916,1127,1,1,FALSE,TRUE,16 20,213,776,1127,TRUE,18 20,0,916,1127,16 20,-3,-1,-1,0,0,0,0,List,TRUE,TRUE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,5,Explicit,Comparison.Contrast.Juxtaposition, EMPTY,while,EMPTY,EMPTY,EMPTY,916,975,983,1127,1,1,FALSE,FALSE,18,1,916,976,TRUE,19 20,6,977,1127,18 20,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,6,Explicit,Temporal.Asynchronous.Precedence, EMPTY,before,EMPTY,EMPTY,EMPTY,1045,1052,1060,1127,1,1,FALSE,FALSE,19,68,977,1052,FALSE,20,7,1053,1127,19 20,0,0,0,0,0,0,0,temporal-before,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,7,Implicit,Expansion.Restatement.Specification, EMPTY,specifically,EMPTY,EMPTY,EMPTY,1130,1256,1258,1466,1,2,FALSE,TRUE,21 23,1,1130,1257,TRUE,24 27,1,1258,1467,21 29,2,0,1,0,0,0,1,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,8,Implicit,Comparison.Contrast.Juxtaposition, EMPTY,by comparison,EMPTY,EMPTY,EMPTY,1258,1466,1468,1553,2,1,FALSE,TRUE,24 27,1,1258,1467,TRUE,28 29,1,1468,1554,24 29,0,0,0,0,0,0,0,Comparison,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,9,Implicit,Comparison.Contrast.Juxtaposition, EMPTY,by contrast,EMPTY,EMPTY,EMPTY,1557,1685,1687,1783,1,1,FALSE,TRUE,30 31,1,1557,1686,FALSE,32,1,1687,1784,30 32,0,0,0,0,0,0,0,Contrast,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,10,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,2002,2066,2068,2186,1,1,FALSE,FALSE,37,1,2002,2067,TRUE,38 40,1,2068,2187,37 48,8,0,1,0,0,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1145,11,Implicit,Expansion.Restatement.Specification, EMPTY,specifically,EMPTY,EMPTY,EMPTY,2068,2186,2188,2313,1,1,FALSE,TRUE,38 40,1,2068,2187,TRUE,41 42,1,2188,2314,38 48,6,0,1,0,0,0,1,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1145,12,Implicit,Contingency.Cause.Result, EMPTY,thus,EMPTY,EMPTY,EMPTY,2431,2502,2504,2552,1,1,FALSE,FALSE,44,1,2431,2503,FALSE,45,1,2504,2553,43 45,1,1,0,1,0,0,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,0,Explicit,Comparison.Concession.Contra-expectation, EMPTY,but,EMPTY,EMPTY,EMPTY,53,196,293,405,1,1,FALSE,TRUE,2 3,1,53,197,TRUE,6 7,5,289,406,1 7,3,0,2,0,2,0,0,explanation-argumentative,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,1,Explicit,Contingency.Cause.Result, EMPTY,as a result,EMPTY,EMPTY,EMPTY,53,196,198,225,1,1,FALSE,TRUE,2 3,1,53,197,FALSE,4,13,198,238,1 5,2,0,2,0,1,0,1,consequence-s,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,2,Explicit,Temporal.Synchrony, EMPTY,as,EMPTY,EMPTY,EMPTY,53,143,147,196,1,1,FALSE,FALSE,2,0,53,143,FALSE,3,4,144,197,2 3,0,0,0,0,0,0,0,circumstance,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,3,Explicit,Expansion.Conjunction, EMPTY,and,EMPTY,EMPTY,EMPTY,198,237,243,287,1,1,FALSE,FALSE,4,1,198,238,FALSE,5,5,239,288,4 5,0,0,0,0,0,0,0,Consequence,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,4,Implicit,Expansion.Restatement.Specification, EMPTY,in fact,EMPTY,EMPTY,EMPTY,409,479,481,617,1,1,FALSE,FALSE,8,1,409,480,TRUE,9 10,1,481,618,1 10,7,0,1,0,1,0,0,elaboration-additional,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,5,EntRel,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,481,617,619,760,1,1,FALSE,TRUE,9 10,1,481,618,TRUE,11 13,1,619,761,1 13,8,1,0,1,0,0,0,elaboration-additional,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,EMPTY
1146,6,Explicit,Temporal.Asynchronous.Precedence, EMPTY,until,EMPTY,EMPTY,EMPTY,554,617,487,552,1,1,FALSE,FALSE,10,1,554,618,FALSE,9,7,481,553,9 10,0,0,0,0,0,0,0,condition,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,7,Implicit,Comparison.Contrast, EMPTY,by contrast,EMPTY,EMPTY,EMPTY,764,845,847,898,1,1,FALSE,FALSE,14,1,764,846,TRUE,15 16,1,847,899,14 16,0,0,0,0,0,0,0,Comparison,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,8,Implicit,Contingency.Cause.Reason, EMPTY,as,EMPTY,EMPTY,EMPTY,847,898,900,1000,1,1,FALSE,TRUE,15 16,1,847,899,TRUE,17 18,1,900,1001,14 78,61,4,4,0,1,4,3,elaboration-additional,FALSE,TRUE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,9,Explicit,Expansion.Alternative.Chosen alternative, EMPTY,instead,EMPTY,EMPTY,EMPTY,949,1000,1002,1029,1,1,FALSE,FALSE,18,1,949,1001,FALSE,19,9,1002,1038,17 21,3,2,0,1,0,1,0,result,FALSE,TRUE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,10,Implicit,Contingency.Cause.Result, EMPTY,in turn,EMPTY,EMPTY,EMPTY,1002,1037,1039,1064,1,1,FALSE,FALSE,19,1,1002,1038,FALSE,20,1,1039,1065,19 21,1,0,1,0,0,0,1,problem-solution-n,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,11,Implicit,Temporal.Asynchronous.Precedence, EMPTY,then,EMPTY,EMPTY,EMPTY,1039,1101,1103,1168,1,1,FALSE,TRUE,20 21,1,1039,1102,TRUE,22 23,1,1103,1169,17 25,5,1,2,0,2,1,0,Sequence,FALSE,TRUE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,12,Explicit,Expansion.Conjunction,Contingency.Cause.Result,and,EMPTY,EMPTY,EMPTY,1039,1064,1070,1101,1,1,FALSE,FALSE,20,1,1039,1065,FALSE,21,5,1066,1102,20 21,0,0,0,0,0,0,0,Consequence,FALSE,FALSE,0,TRUE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,13,Implicit,Contingency.Cause.Result, EMPTY,consequently,EMPTY,EMPTY,EMPTY,1103,1168,1170,1211,1,1,FALSE,TRUE,22 23,1,1103,1169,TRUE,24 25,1,1170,1212,22 25,0,0,0,0,0,0,0,result,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,14,Explicit,Expansion.Conjunction,Contingency.Cause.Result,and,EMPTY,EMPTY,EMPTY,1103,1144,1150,1168,1,1,FALSE,FALSE,22,1,1103,1145,FALSE,23,5,1146,1169,22 23,0,0,0,0,0,0,0,consequence-n,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
1146,15,Explicit,Comparison.Contrast, EMPTY,but,EMPTY,EMPTY,EMPTY,1215,1401,1409,1477,1,1,FALSE,TRUE,26 27,1,1215,1402,TRUE,28 29,5,1405,1478,17 29,9,0,1,0,1,0,0,concession,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,Comm::Wr::Null
